Order_ID,Order_Date,Ship_Date,Ship_Mode,Order_Priority,Customer_ID,Customer_Name,Segment,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Sales,Profit,Payment_Method,Returned
ORD-2007-94443,2022-07-16,2022-07-18,Same Day,Medium,CUST-5515,Felicia Ross,Corporate,South Erinshire,Michigan,88205,West,PROD-OFF-9058940,Office Supplies,Storage,Nice Storage,224.68,4,0.05,853.78,311.47,PayPal,No
ORD-2019-60407,2024-04-04,2024-04-06,Second Class,Low,CUST-5385,Tim Norton,Home Office,Lake Natalie,New Mexico,41673,East,PROD-TEC-2658169,Technology,Copiers,Nor Copiers,632.38,5,0.3,2213.33,-189.37,Cash,Yes
ORD-2001-18253,2023-08-01,2023-08-06,Standard Class,Medium,CUST-5633,Michael Burgess,Corporate,Port Juanmouth,Connecticut,53035,South,PROD-TEC-9338891,Technology,Accessories,Garden Accessories,211.65,9,0.0,1904.85,637.22,Cash,No
ORD-2017-54734,2025-09-24,2025-09-25,Same Day,Medium,CUST-4069,Samantha Robertson,Consumer,Mistyton,North Dakota,79292,East,PROD-TEC-5213894,Technology,Machines,Different Machines,604.25,12,0.3,5075.7,435.83,Cash,No
ORD-1978-84083,2022-07-25,2022-07-30,First Class,Low,CUST-7224,Christina Mccormick,Corporate,South Kyleland,Wisconsin,07444,South,PROD-FUR-1768454,Furniture,Tables,Reflect Tables,174.71,14,0.2,1956.75,117.93,Wire Transfer,No
ORD-1987-39829,2024-07-13,2024-07-17,Standard Class,Low,CUST-2690,Jamie Mullins,Home Office,North Jeanetteview,Alabama,56199,South,PROD-FUR-1736129,Furniture,Furnishings,Reduce Furnishings,238.87,4,0.3,668.84,-94.78,Credit Card,No
ORD-1993-99254,2023-05-18,2023-05-23,Same Day,Medium,CUST-4616,Tara Wall,Home Office,Kennethfort,Mississippi,25125,South,PROD-FUR-2624977,Furniture,Tables,Project Tables,135.66,1,0.3,94.96,2.47,Wire Transfer,No
ORD-2014-68961,2023-05-24,2023-05-26,Standard Class,High,CUST-4878,Susan Young,Home Office,Chadmouth,Indiana,37547,North,PROD-FUR-5046832,Furniture,Tables,Bank Tables,243.25,1,0.1,218.93,46.65,Credit Card,No
ORD-2000-38358,2024-12-02,2024-12-09,Same Day,High,CUST-2639,Sharon Nelson,Consumer,Martinezborough,Missouri,02089,South,PROD-TEC-1001558,Technology,Copiers,Respond Copiers,551.23,7,0.1,3472.75,576.22,PayPal,Yes
ORD-2001-22780,2023-01-12,2023-01-18,Standard Class,High,CUST-4154,Rodney Shaw,Consumer,East Toddmouth,Iowa,38219,South,PROD-FUR-4009691,Furniture,Bookcases,Price Bookcases,415.37,4,0.05,1578.41,537.45,Cash,Yes
ORD-2007-96725,2025-04-25,2025-04-29,Second Class,Medium,CUST-1515,Ann Hicks,Consumer,Sanchezshire,Oklahoma,40962,South,PROD-OFF-6026347,Office Supplies,Paper,Few Paper,346.51,14,0.05,4608.58,1030.46,PayPal,No
ORD-2023-59556,2025-04-14,2025-04-15,Second Class,High,CUST-1575,Allison Floyd,Home Office,North Sarah,Nevada,39862,South,PROD-TEC-2820737,Technology,Machines,Audience Machines,584.56,2,0.05,1110.66,392.07,Cash,No
ORD-2000-66966,2024-01-10,2024-01-12,Second Class,High,CUST-9523,Jennifer Avery,Home Office,Huffmantown,Alaska,77427,East,PROD-OFF-9939702,Office Supplies,Storage,Hit Storage,287.97,11,0.2,2534.14,364.35,Cash,No
ORD-1996-51383,2025-12-30,2026-01-02,Second Class,Low,CUST-4215,Michelle Terry,Corporate,West Nicholas,Oklahoma,21175,East,PROD-OFF-8799197,Office Supplies,Appliances,By Appliances,54.6,15,0.3,573.3,63.01,PayPal,Yes
ORD-1986-40112,2023-02-15,2023-02-21,Standard Class,Critical,CUST-7465,Jessica Johnson,Home Office,Ellisshire,New Hampshire,24929,South,PROD-FUR-4888965,Furniture,Chairs,Safe Chairs,71.95,13,0.0,935.35,279.03,Credit Card,No
ORD-1971-80648,2022-02-17,2022-02-22,Standard Class,High,CUST-9602,James Terry,Home Office,Williamsmouth,Nebraska,97122,North,PROD-OFF-6571308,Office Supplies,Art,Movement Art,76.73,9,0.05,656.04,235.62,Cash,No
ORD-1984-28312,2025-04-20,2025-04-27,Second Class,Low,CUST-9486,Kristina Kelley,Consumer,Lake Jonathan,Vermont,66004,West,PROD-FUR-2344809,Furniture,Furnishings,Idea Furnishings,382.47,12,0.2,3671.71,766.81,Wire Transfer,No
ORD-1992-13926,2025-12-17,2025-12-18,Standard Class,Low,CUST-1396,Martha Walker,Home Office,Carolynberg,Florida,72673,North,PROD-FUR-3766964,Furniture,Tables,No Tables,373.68,13,0.3,3400.49,407.03,PayPal,No
ORD-1988-22879,2024-07-29,2024-08-02,First Class,Low,CUST-1423,Christina Smith,Home Office,West Matthewbury,Texas,75866,South,PROD-OFF-7359320,Office Supplies,Art,Rise Art,66.43,11,0.3,511.51,-21.28,Wire Transfer,No
ORD-2011-30876,2022-04-28,2022-04-29,Second Class,Critical,CUST-5705,Kevin Wilson,Corporate,Riceside,Texas,49531,North,PROD-FUR-5848232,Furniture,Chairs,Allow Chairs,314.61,9,0.0,2831.49,954.71,Cash,Yes
ORD-2020-76472,2023-10-12,2023-10-16,Same Day,Low,CUST-1723,Bradley Williams,Home Office,Port Elizabethfort,Idaho,85259,North,PROD-FUR-5120699,Furniture,Tables,Citizen Tables,179.22,7,0.1,1129.09,354.11,Wire Transfer,No
ORD-2002-29655,2024-05-08,2024-05-12,Same Day,Low,CUST-4863,Francis Hamilton,Corporate,East Julie,South Dakota,19894,South,PROD-OFF-4822600,Office Supplies,Appliances,Game Appliances,191.09,6,0.0,1146.54,374.64,PayPal,No
ORD-1977-59194,2024-12-09,2024-12-15,Standard Class,Low,CUST-8696,Kimberly Howard,Consumer,Mendezborough,Colorado,52527,West,PROD-FUR-7881736,Furniture,Chairs,Individual Chairs,429.45,10,0.3,3006.15,34.34,Wire Transfer,Yes
ORD-2007-91841,2025-10-27,2025-11-03,Second Class,Medium,CUST-2057,Martin Garcia,Consumer,South Taylorside,Missouri,59768,East,PROD-FUR-7571242,Furniture,Bookcases,Without Bookcases,419.1,5,0.0,2095.5,465.12,Credit Card,No
ORD-2025-91995,2023-08-23,2023-08-29,First Class,Medium,CUST-9969,George Moreno,Corporate,North Erikhaven,South Carolina,37297,West,PROD-FUR-7343262,Furniture,Chairs,Trade Chairs,384.29,12,0.3,3228.04,-136.26,Cash,No
ORD-2022-41749,2023-12-31,2024-01-02,Standard Class,Medium,CUST-7554,Brandon Lee,Home Office,Thompsonshire,Arizona,85763,East,PROD-TEC-9753067,Technology,Accessories,School Accessories,526.14,10,0.1,4735.26,1149.47,PayPal,Yes
ORD-2018-41813,2026-01-14,2026-01-18,Second Class,High,CUST-9656,Barbara Leonard,Corporate,Kimberlyberg,Alaska,57592,South,PROD-FUR-5225340,Furniture,Tables,Through Tables,236.36,2,0.0,472.72,111.37,Wire Transfer,No
ORD-2018-30535,2023-03-06,2023-03-09,First Class,High,CUST-1693,Amber Alvarado,Consumer,Adamsstad,Iowa,26899,West,PROD-FUR-6703091,Furniture,Tables,Head Tables,344.76,9,0.1,2792.56,811.91,Credit Card,No
ORD-1970-71581,2024-11-21,2024-11-25,First Class,Critical,CUST-5584,Brian Rollins,Corporate,Woodfurt,Georgia,26361,North,PROD-FUR-7180253,Furniture,Bookcases,Own Bookcases,282.48,4,0.3,790.94,-4.24,Wire Transfer,No
ORD-1991-27596,2025-10-30,2025-11-03,Standard Class,High,CUST-1615,Carlos Hughes,Corporate,Port Mark,Alabama,52058,North,PROD-OFF-4433287,Office Supplies,Storage,Project Storage,115.91,15,0.1,1564.79,454.02,Wire Transfer,No
ORD-1989-51297,2025-02-14,2025-02-20,Standard Class,Critical,CUST-4635,Megan Martin,Consumer,Keithville,Arizona,93288,North,PROD-FUR-8629336,Furniture,Bookcases,Hand Bookcases,238.56,9,0.0,2147.04,625.06,PayPal,No
ORD-2009-87767,2022-07-27,2022-07-28,Second Class,Critical,CUST-4551,Linda Anderson,Consumer,North Jacob,South Dakota,89750,West,PROD-TEC-4786913,Technology,Copiers,Send Copiers,642.37,1,0.0,642.37,164.01,Credit Card,No
ORD-1982-76176,2022-03-03,2022-03-07,First Class,Critical,CUST-2561,Joshua Mccarthy,Corporate,North Michael,Connecticut,74398,West,PROD-TEC-1179045,Technology,Phones,Worker Phones,300.57,15,0.0,4508.55,904.18,Credit Card,No
ORD-2002-23991,2022-08-03,2022-08-06,Same Day,Low,CUST-3095,Mark Bryant,Home Office,New Karlfurt,Oklahoma,77459,North,PROD-FUR-6601106,Furniture,Furnishings,Million Furnishings,322.05,8,0.2,2061.12,379.3,Wire Transfer,No
ORD-2012-25689,2023-07-11,2023-07-17,Same Day,Low,CUST-4501,John Roy,Corporate,New Timothyberg,Wyoming,88943,East,PROD-TEC-3246910,Technology,Copiers,If Copiers,238.39,15,0.1,3218.26,641.01,Credit Card,No
ORD-2025-93792,2024-12-18,2024-12-25,First Class,Low,CUST-9834,Bruce Foster,Corporate,Sherrifort,Illinois,63341,South,PROD-FUR-9890054,Furniture,Furnishings,Scene Furnishings,178.05,8,0.0,1424.4,402.66,Cash,No
ORD-1993-32360,2023-07-24,2023-07-31,Second Class,Medium,CUST-9287,Ronald Williams,Consumer,Colinville,Florida,32977,North,PROD-FUR-5614064,Furniture,Furnishings,May Furnishings,175.47,6,0.0,1052.82,401.71,Credit Card,No
ORD-1987-27046,2024-03-08,2024-03-13,Same Day,Low,CUST-7010,Mr. William Horn DVM,Home Office,Port Andrew,Maine,08864,North,PROD-OFF-9260690,Office Supplies,Storage,Though Storage,203.79,15,0.2,2445.48,20.61,Credit Card,No
ORD-2020-22580,2022-08-26,2022-08-27,Second Class,Critical,CUST-1294,John Cruz,Consumer,West Johnfurt,Ohio,91572,South,PROD-FUR-7061978,Furniture,Chairs,School Chairs,204.94,7,0.3,1004.21,118.1,Credit Card,No
ORD-1987-30184,2023-07-13,2023-07-19,Same Day,Low,CUST-6249,Scott Bryant,Home Office,Jonathanshire,Indiana,46188,South,PROD-FUR-4667567,Furniture,Chairs,Tough Chairs,449.77,5,0.1,2023.96,651.24,Cash,No
ORD-2006-82127,2024-01-16,2024-01-18,Same Day,Low,CUST-8952,Joseph Williams,Home Office,Luismouth,Illinois,92561,West,PROD-OFF-3392360,Office Supplies,Appliances,Song Appliances,113.32,10,0.3,793.24,-75.11,Wire Transfer,Yes
ORD-2010-25181,2022-11-19,2022-11-21,First Class,Low,CUST-9647,Victor Patterson,Corporate,Hillton,Alaska,31213,South,PROD-OFF-4983341,Office Supplies,Art,Gas Art,432.79,8,0.3,2423.62,-163.88,PayPal,No
ORD-2004-16045,2024-02-28,2024-03-01,Second Class,High,CUST-3033,Eric Rose,Consumer,Smithburgh,Nevada,95897,North,PROD-TEC-8575481,Technology,Copiers,Able Copiers,550.04,12,0.3,4620.34,-425.41,Wire Transfer,No
ORD-2019-86132,2023-09-29,2023-10-05,Standard Class,High,CUST-5681,Bradley Davis,Home Office,North Amanda,Maryland,59328,South,PROD-FUR-5282283,Furniture,Furnishings,Might Furnishings,405.59,10,0.2,3244.72,197.75,Cash,No
ORD-1975-85066,2023-11-11,2023-11-18,Same Day,High,CUST-8474,Mark Diaz,Consumer,North David,Tennessee,31144,East,PROD-FUR-7444109,Furniture,Tables,Sea Tables,476.45,11,0.05,4978.9,1680.32,Credit Card,No
ORD-2010-12788,2023-09-14,2023-09-21,First Class,Medium,CUST-3869,Rachel Evans,Consumer,Ashleybury,Kansas,52363,North,PROD-FUR-5939743,Furniture,Chairs,Almost Chairs,79.23,13,0.2,823.99,122.73,Credit Card,No
ORD-1987-91555,2025-03-23,2025-03-29,Standard Class,Critical,CUST-3539,Michelle Saunders,Corporate,Port Tamaraborough,New Hampshire,60974,North,PROD-OFF-1512046,Office Supplies,Binders,Whether Binders,226.57,11,0.05,2367.66,718.02,PayPal,No
ORD-1992-89525,2023-04-05,2023-04-07,First Class,High,CUST-4997,George Valdez,Home Office,New Yvettemouth,Massachusetts,36169,South,PROD-TEC-5776497,Technology,Phones,After Phones,211.51,14,0.1,2665.03,319.79,Credit Card,No
ORD-1988-84221,2022-10-14,2022-10-19,Same Day,High,CUST-1490,Corey Holloway,Home Office,West Luisberg,Florida,22437,South,PROD-OFF-7018359,Office Supplies,Appliances,Color Appliances,341.51,9,0.2,2458.87,208.44,Credit Card,No
ORD-2003-60126,2025-11-10,2025-11-15,Same Day,High,CUST-7667,Jamie Rivera,Home Office,Nicoleshire,Louisiana,63925,North,PROD-FUR-9085428,Furniture,Bookcases,Address Bookcases,218.72,13,0.05,2701.19,559.29,Wire Transfer,No
ORD-1985-54151,2022-05-17,2022-05-24,Standard Class,High,CUST-4146,Erica Stokes,Corporate,Smithmouth,New Mexico,55597,West,PROD-TEC-5036611,Technology,Accessories,Economic Accessories,600.1800000000001,10,0.1,5401.62,780.52,Wire Transfer,Yes
ORD-2007-13860,2022-09-13,2022-09-20,Second Class,Critical,CUST-4665,Cynthia Keith,Consumer,South Mitchellbury,Kentucky,38940,North,PROD-TEC-7554404,Technology,Machines,Gun Machines,643.76,15,0.0,9656.4,1934.29,Credit Card,No
ORD-1989-76047,2024-12-02,2024-12-04,Standard Class,Low,CUST-4167,Troy Huerta,Home Office,Browntown,Arkansas,69472,East,PROD-FUR-2111028,Furniture,Bookcases,Card Bookcases,268.63,7,0.3,1316.29,-55.77,Credit Card,No
ORD-2017-92557,2022-08-12,2022-08-17,Standard Class,High,CUST-1890,Andrew Johnson,Corporate,Oconnormouth,California,37692,West,PROD-FUR-8437568,Furniture,Chairs,Front Chairs,211.46,11,0.05,2209.76,790.72,Wire Transfer,No
ORD-2016-93558,2025-08-19,2025-08-22,First Class,Low,CUST-9114,Tracy Brown,Corporate,Michaelfurt,Maine,50022,West,PROD-TEC-7555495,Technology,Copiers,Usually Copiers,238.51,3,0.2,572.42,16.39,Cash,No
ORD-1999-98000,2025-03-16,2025-03-18,Second Class,High,CUST-1318,Sean Santiago,Home Office,South Alexisland,Georgia,38300,North,PROD-TEC-8954738,Technology,Machines,Off Machines,398.39,15,0.0,5975.85,1216.7,Credit Card,No
ORD-1993-12979,2022-08-17,2022-08-21,First Class,Low,CUST-4199,Patricia Thompson DDS,Consumer,Lake Davidshire,New Hampshire,02522,South,PROD-OFF-2496306,Office Supplies,Storage,Fish Storage,75.01,15,0.1,1012.64,257.01,PayPal,No
ORD-2017-55185,2023-05-30,2023-06-03,Standard Class,Critical,CUST-9924,Benjamin Collins,Consumer,Port Davidview,Florida,35003,West,PROD-FUR-3756041,Furniture,Chairs,Today Chairs,59.81,11,0.3,460.54,44.29,Cash,No
ORD-2014-38687,2024-04-12,2024-04-19,Same Day,Medium,CUST-9409,Stephanie Curry,Home Office,Lake Lori,Virginia,14956,East,PROD-FUR-9317272,Furniture,Furnishings,Religious Furnishings,290.98,9,0.1,2356.94,588.72,PayPal,No
ORD-1980-68653,2025-07-03,2025-07-04,First Class,High,CUST-5335,Robert Baldwin,Home Office,West Brandontown,South Carolina,55912,North,PROD-TEC-6419421,Technology,Accessories,Across Accessories,279.02,1,0.2,223.22,39.4,Credit Card,No
ORD-2005-66512,2024-05-08,2024-05-11,First Class,Low,CUST-4874,Steven Rowe,Corporate,Kennedyborough,Massachusetts,16281,South,PROD-TEC-2704824,Technology,Copiers,Shoulder Copiers,440.5,7,0.0,3083.5,661.3,Cash,No
ORD-1978-97461,2025-04-05,2025-04-10,Second Class,Medium,CUST-2231,Rebecca Rhodes,Consumer,Douglaschester,Hawaii,38095,South,PROD-TEC-9247265,Technology,Phones,Might Phones,612.11,15,0.3,6427.15,-601.07,Credit Card,No
ORD-1974-44222,2025-10-15,2025-10-20,Same Day,Medium,CUST-9947,Stephen Hernandez,Corporate,New Ryan,Idaho,46888,West,PROD-TEC-4923595,Technology,Machines,Nor Machines,418.75,13,0.05,5171.56,952.95,PayPal,No
ORD-1979-77541,2025-10-14,2025-10-16,First Class,Critical,CUST-1477,Patricia Wilson,Corporate,North Briantown,Illinois,34752,South,PROD-TEC-1384511,Technology,Machines,When Machines,594.95,8,0.3,3331.72,-42.45,Cash,No
ORD-1981-99226,2025-01-11,2025-01-12,Same Day,Critical,CUST-2000,Christina Ross,Corporate,Port Michelle,Mississippi,03210,West,PROD-FUR-9695251,Furniture,Furnishings,Put Furnishings,405.73,13,0.0,5274.49,1724.67,Credit Card,No
ORD-1983-80860,2024-05-19,2024-05-21,Standard Class,Medium,CUST-3956,Elizabeth Holmes,Consumer,Lake Timothyville,Virginia,64673,East,PROD-OFF-3671220,Office Supplies,Paper,Economic Paper,496.15,2,0.1,893.07,294.75,Wire Transfer,No
ORD-1982-68626,2025-03-23,2025-03-24,First Class,Critical,CUST-3463,Brandon Campbell,Home Office,Stephenfort,South Carolina,91829,North,PROD-TEC-2220597,Technology,Accessories,Pattern Accessories,277.98,10,0.3,1945.86,56.75,Cash,No
ORD-1971-15168,2023-09-14,2023-09-19,First Class,Medium,CUST-8044,Sarah Garcia,Home Office,West Anthony,Maryland,15182,East,PROD-TEC-3656453,Technology,Phones,Create Phones,647.1700000000001,3,0.0,1941.51,446.21,Credit Card,No
ORD-1987-40120,2023-03-09,2023-03-15,Same Day,High,CUST-9312,Kristen Maldonado,Corporate,Howardside,Wyoming,77774,South,PROD-OFF-6666017,Office Supplies,Appliances,Agency Appliances,370.36,14,0.3,3629.53,-55.52,Credit Card,No
ORD-2012-47167,2023-12-04,2023-12-07,Same Day,Critical,CUST-1586,Dawn Wilson,Home Office,Brianchester,Vermont,88489,West,PROD-FUR-4003831,Furniture,Tables,Effect Tables,448.65,4,0.2,1435.68,198.27,Cash,No
ORD-2009-80683,2024-09-23,2024-09-30,Second Class,Low,CUST-8405,Sean Allen,Corporate,Jessicaland,South Dakota,78190,West,PROD-FUR-8741107,Furniture,Bookcases,Ahead Bookcases,309.11,8,0.2,1978.3,304.42,PayPal,No
ORD-1970-85313,2024-03-06,2024-03-10,Same Day,Medium,CUST-3121,Jennifer Collins,Corporate,Pattonchester,Alaska,23781,South,PROD-OFF-1640552,Office Supplies,Paper,Candidate Paper,325.22,13,0.1,3805.07,692.05,Credit Card,No
ORD-2010-94351,2023-04-20,2023-04-22,Second Class,High,CUST-1849,Stephanie Smith,Home Office,New Isaac,Wisconsin,27377,East,PROD-FUR-7545705,Furniture,Tables,Exactly Tables,366.57,7,0.1,2309.39,417.94,Credit Card,Yes
ORD-2012-98212,2022-08-21,2022-08-22,Second Class,High,CUST-9876,Barbara Martin,Consumer,New Heather,California,58755,East,PROD-OFF-5214532,Office Supplies,Art,Rate Art,467.77,3,0.2,1122.65,151.36,Cash,No
ORD-2013-28396,2025-01-03,2025-01-06,First Class,Medium,CUST-5040,Michele Bell,Home Office,Lake Jasonfort,Connecticut,76954,South,PROD-TEC-7566356,Technology,Copiers,Minute Copiers,634.52,14,0.05,8439.12,2138.77,Credit Card,No
ORD-1979-63071,2022-06-04,2022-06-06,First Class,Low,CUST-6371,Kelly Green,Consumer,North Aprilhaven,North Dakota,81605,East,PROD-TEC-3984642,Technology,Machines,Send Machines,673.06,15,0.2,8076.72,1680.61,PayPal,No
ORD-2025-87217,2024-04-12,2024-04-14,Second Class,High,CUST-9679,Jason Byrd,Home Office,Lake Megan,Michigan,78974,East,PROD-FUR-9463790,Furniture,Chairs,Team Chairs,284.37,2,0.2,454.99,71.75,Credit Card,No
ORD-1995-78017,2025-02-17,2025-02-20,Same Day,High,CUST-1256,Jacqueline Alexander,Home Office,Brownmouth,Idaho,05004,East,PROD-OFF-5820173,Office Supplies,Paper,Writer Paper,138.24,14,0.0,1935.36,698.99,Credit Card,No
ORD-2023-85623,2024-11-17,2024-11-18,Standard Class,Critical,CUST-8933,Ryan Duarte,Consumer,East Margarethaven,South Dakota,64740,North,PROD-FUR-4959725,Furniture,Tables,Child Tables,398.79,5,0.0,1993.95,463.17,PayPal,No
ORD-1996-50315,2024-06-03,2024-06-04,First Class,High,CUST-8433,Joseph Nelson,Consumer,Lake Tylerbury,Massachusetts,90208,East,PROD-OFF-2798890,Office Supplies,Storage,Never Storage,367.18,4,0.1,1321.85,258.68,PayPal,No
ORD-2024-72371,2023-11-28,2023-12-04,Standard Class,Medium,CUST-7983,James Phillips,Corporate,West Justinhaven,South Dakota,38105,East,PROD-FUR-5458619,Furniture,Bookcases,Memory Bookcases,83.35,14,0.0,1166.9,400.6,Credit Card,Yes
ORD-1983-56381,2022-08-21,2022-08-23,Same Day,Critical,CUST-9670,Samuel Barker,Consumer,Grahamborough,Ohio,51950,West,PROD-TEC-3208458,Technology,Phones,Gun Phones,444.23,13,0.1,5197.49,1315.56,PayPal,No
ORD-1976-79046,2024-12-07,2024-12-12,First Class,Critical,CUST-3667,Kayla Harris,Consumer,Port Elizabethshire,Alaska,23216,East,PROD-TEC-7980716,Technology,Machines,Give Machines,678.22,1,0.3,474.75,-0.87,Cash,No
ORD-1992-67960,2024-07-01,2024-07-04,First Class,Medium,CUST-3264,Spencer Pearson,Corporate,Lawsonstad,Wisconsin,75668,East,PROD-TEC-5691140,Technology,Copiers,Century Copiers,519.76,9,0.3,3274.49,73.01,Wire Transfer,No
ORD-2014-90432,2022-03-02,2022-03-05,Second Class,Medium,CUST-5989,Bonnie Nichols,Home Office,Walkerport,Mississippi,61800,North,PROD-FUR-6574981,Furniture,Furnishings,Street Furnishings,76.7,1,0.0,76.7,17.14,Credit Card,No
ORD-1989-50218,2025-04-14,2025-04-17,Second Class,Medium,CUST-2191,Kyle Dickerson,Consumer,Princestad,North Dakota,00848,South,PROD-TEC-6469014,Technology,Phones,Smile Phones,365.51,14,0.05,4861.28,1785.3,Wire Transfer,No
ORD-2019-14428,2024-10-10,2024-10-15,Second Class,Critical,CUST-3984,Anthony Washington,Home Office,Lake Joseph,Missouri,93075,North,PROD-OFF-5770818,Office Supplies,Art,Gas Art,264.71,14,0.3,2594.16,86.67,Cash,No
ORD-1988-75481,2025-12-27,2026-01-03,Second Class,Critical,CUST-8356,Molly Horne,Home Office,Emilyton,New Hampshire,31410,West,PROD-TEC-7933678,Technology,Copiers,Western Copiers,575.98,3,0.05,1641.54,478.19,PayPal,No
ORD-1978-47737,2024-11-25,2024-11-27,Standard Class,Medium,CUST-3832,Steven Hanson,Home Office,Fletcherport,Arkansas,68730,North,PROD-TEC-4194779,Technology,Accessories,Newspaper Accessories,240.82999999999998,14,0.05,3203.04,771.04,Credit Card,No
ORD-1994-91797,2022-08-01,2022-08-02,Standard Class,Critical,CUST-1132,Troy Austin,Consumer,Lake Mary,Missouri,84335,South,PROD-OFF-9213082,Office Supplies,Art,Wrong Art,109.94,3,0.3,230.87,2.43,Credit Card,No
ORD-2007-31634,2024-07-19,2024-07-26,Same Day,Critical,CUST-9498,Melinda Dunn,Home Office,East Paul,Tennessee,19184,North,PROD-TEC-3968580,Technology,Machines,Report Machines,298.53,13,0.1,3492.8,791.64,Wire Transfer,No
ORD-2004-57603,2022-05-18,2022-05-23,First Class,Critical,CUST-3222,Mark Phillips PhD,Corporate,North David,Virginia,29929,South,PROD-TEC-6459880,Technology,Phones,Cell Phones,513.12,3,0.3,1077.55,-97.49,Cash,No
ORD-2024-96203,2023-01-15,2023-01-20,Second Class,Low,CUST-7430,Dawn Thomas,Consumer,Gutierrezmouth,Vermont,86533,South,PROD-TEC-3028864,Technology,Machines,Federal Machines,439.7,11,0.0,4836.7,1492.44,PayPal,No
ORD-1999-68051,2023-04-14,2023-04-21,Second Class,Medium,CUST-1479,Jennifer Cruz,Corporate,Port Peggyport,Montana,77110,South,PROD-FUR-4591976,Furniture,Chairs,Hour Chairs,211.85,12,0.05,2415.09,404.04,Cash,No
ORD-2025-96146,2022-09-19,2022-09-26,Standard Class,High,CUST-4871,Dominic Morris,Home Office,Melissamouth,Georgia,34037,South,PROD-FUR-6454315,Furniture,Chairs,Five Chairs,188.21,11,0.05,1966.79,397.77,PayPal,No
ORD-1972-82868,2024-06-25,2024-06-28,First Class,Critical,CUST-3001,Michelle Patrick,Corporate,Richardsonchester,Florida,19391,West,PROD-TEC-4671962,Technology,Machines,Agreement Machines,606.04,3,0.1,1636.31,455.57,Credit Card,No
ORD-2010-53597,2022-10-13,2022-10-16,First Class,Critical,CUST-2908,Robert Ramirez,Consumer,Jenniferbury,Virginia,63440,West,PROD-TEC-1045098,Technology,Machines,Late Machines,489.81,3,0.2,1175.54,273.35,Credit Card,No
ORD-2007-42307,2023-02-26,2023-03-04,Same Day,Critical,CUST-2843,Rodney Jones,Consumer,Lindseychester,Idaho,46085,West,PROD-TEC-3319875,Technology,Copiers,May Copiers,676.11,10,0.3,4732.77,347.48,PayPal,Yes
